product_id,concern,label,sources,category
16545,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
5868,acne,0,,around eye cream
14499,age,0,,around eye cream
581,wrinkle,0,,makeup remover
9352,wrinkle,0,,mask
10215,moisture,1,ingredient,anti aging
6562,eyebag,0,,facial cleanser
10643,moisture,1,ingredient,toners astringents
4928,wrinkle,0,,facial cleanser
4760,redness,0,,mask
1620,redness,1,ingredient,mask
8805,age,1,category:anti aging,anti aging
6380,age,0,,toners astringents
7523,eyebag,0,,serums essences
2898,oiliness,1,category:facial cleanser|ingredient,facial cleanser
16478,acne,0,,serums essences
7421,wrinkle,0,,facial cleanser
14205,acne,0,,facial moisturizer treatment
1976,eyebag,1,category:around eye cream,around eye cream
12141,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
11753,eyebag,0,,serums essences
6928,acne,0,,serums essences
6334,oiliness,1,ingredient,makeup remover
2227,oiliness,1,category:mask,mask
12217,eyebag,0,,toners astringents
9607,moisture,0,,around eye cream
14137,oiliness,0,,serums essences
1152,oiliness,0,,serums essences
8599,wrinkle,1,category:serums essences,serums essences
3240,age,1,category:facial moisturizer treatment,facial moisturizer treatment
9933,moisture,1,category:serums essences|ingredient,serums essences
9587,moisture,0,,around eye cream
13984,redness,0,,bb cream
13160,eyebag,0,,facial moisturizer treatment
7102,wrinkle,1,category:anti aging,anti aging
16292,moisture,1,category:serums essences|ingredient,serums essences
15034,redness,0,,mask
7846,redness,1,category:facial cleanser,facial cleanser
8125,age,0,,mask
14735,redness,1,category:makeup remover,makeup remover
6032,age,1,category:facial moisturizer treatment,facial moisturizer treatment
2129,wrinkle,0,,toners astringents
16321,wrinkle,0,,mask
1975,oiliness,0,,serums essences
18,redness,1,ingredient,anti aging
4983,eyebag,0,,facial cleanser
9771,redness,0,,cc cream
12191,moisture,1,ingredient,toners astringents
1319,redness,1,category:makeup remover,makeup remover
8893,eyebag,0,,mask
1697,eyebag,0,,facial cleanser
14014,redness,0,,serums essences
6082,wrinkle,1,category:anti aging|ingredient,anti aging
14809,acne,0,,makeup remover
4904,age,1,category:serums essences,serums essences
10865,moisture,1,category:serums essences|ingredient,serums essences
15844,moisture,1,ingredient,facial cleanser
3754,wrinkle,1,category:serums essences,serums essences
6220,redness,1,category:facial cleanser,facial cleanser
15024,age,0,,facial cleanser
15924,eyebag,0,,mask
7927,oiliness,1,category:facial cleanser,facial cleanser
1038,redness,0,,pore strips
11790,moisture,1,ingredient,toners astringents
4391,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
2433,redness,0,,serums essences
8294,oiliness,0,,serums essences
8474,redness,0,,mask
13007,oiliness,1,category:mask,mask
14496,acne,1,category:mask,mask
9238,eyebag,0,,serums essences
6214,moisture,1,ingredient,facial cleanser
9291,wrinkle,0,,makeup remover
7941,age,1,category:serums essences|ingredient,serums essences
13979,redness,1,category:around eye cream,around eye cream
3921,eyebag,0,,facial cleanser
9888,age,1,category:serums essences|ingredient,serums essences
5417,wrinkle,0,,facial cleanser
9911,redness,0,,serums essences
11713,oiliness,0,,serums essences
15922,wrinkle,0,,facial cleanser
15666,oiliness,0,,serums essences
1951,moisture,1,category:serums essences|ingredient,serums essences
5466,age,1,category:serums essences,serums essences
1125,oiliness,1,category:facial cleanser,facial cleanser
6607,redness,1,category:toners astringents,toners astringents
9661,acne,0,,facial moisturizer treatment
4052,moisture,1,ingredient,toners astringents
520,moisture,1,ingredient,bb cream
11893,eyebag,0,,serums essences
14312,oiliness,0,,cc cream
1182,age,0,,mask
9942,age,0,,around eye cream
1671,moisture,1,ingredient,facial cleanser
12100,eyebag,0,,cc cream
10443,moisture,1,category:serums essences|ingredient,serums essences
3691,acne,0,,around eye cream
4698,eyebag,0,,mask
3601,eyebag,0,,facial moisturizer treatment
4505,acne,1,category:facial cleanser,facial cleanser
2493,eyebag,0,,facial cleanser
8177,eyebag,0,,facial moisturizer treatment
6329,age,0,,facial cleanser
1163,age,1,category:facial moisturizer treatment,facial moisturizer treatment
4371,acne,0,,serums essences
10993,acne,1,category:facial cleanser,facial cleanser
4028,age,0,,facial cleanser
6603,oiliness,1,category:mask,mask
13848,wrinkle,0,,toners astringents
12459,oiliness,1,category:facial cleanser,facial cleanser
11948,acne,0,,facial moisturizer treatment
10298,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
3862,redness,0,,facial moisturizer treatment
5763,eyebag,0,,facial cleanser
9955,oiliness,0,,serums essences
7471,acne,0,,serums essences
13659,moisture,0,,bb cream
13070,age,1,category:serums essences,serums essences
1931,moisture,0,,anti aging
10023,age,1,category:anti aging|ingredient,anti aging
12540,age,0,,makeup remover
14358,redness,1,category:makeup remover,makeup remover
8537,eyebag,0,,serums essences
15636,oiliness,1,category:facial cleanser,facial cleanser
12356,oiliness,0,,serums essences
10217,age,1,category:facial moisturizer treatment,facial moisturizer treatment
3932,redness,1,category:facial cleanser,facial cleanser
4673,moisture,1,ingredient,around eye cream
16379,moisture,1,category:serums essences|ingredient,serums essences
14476,eyebag,0,,facial cleanser
14043,age,1,category:facial moisturizer treatment,facial moisturizer treatment
12866,age,1,category:serums essences,serums essences
481,redness,1,category:facial cleanser|ingredient,facial cleanser
1161,acne,1,category:facial cleanser,facial cleanser
5210,redness,1,category:around eye cream,around eye cream
10541,redness,0,,serums essences
5331,wrinkle,1,category:around eye cream,around eye cream
1010,age,0,,around eye cream
5875,age,1,category:serums essences,serums essences
12840,acne,0,,facial moisturizer treatment
16261,acne,0,,around eye cream
14909,eyebag,0,,mask
10792,redness,0,,mask
13217,age,0,,facial cleanser
7276,moisture,0,,toners astringents
15410,eyebag,0,,serums essences
1829,redness,1,category:facial cleanser,facial cleanser
5684,age,0,,cc cream
3668,acne,0,,anti aging
15292,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
4053,acne,1,category:mask,mask
5983,age,0,,facial cleanser
5427,moisture,1,category:mask|ingredient,mask
6205,redness,1,category:around eye cream,around eye cream
3134,wrinkle,1,category:serums essences,serums essences
9864,oiliness,0,,serums essences
10273,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
2798,wrinkle,1,category:serums essences,serums essences
12414,eyebag,0,,serums essences
15906,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
6798,redness,0,,serums essences
13171,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
11249,wrinkle,0,,facial cleanser
5979,age,1,category:facial moisturizer treatment,facial moisturizer treatment
6170,eyebag,0,,serums essences
8689,oiliness,1,category:oil controller,oil controller
11134,moisture,1,ingredient,around eye cream
3031,acne,0,,facial moisturizer treatment
1917,age,1,category:serums essences|ingredient,serums essences
2340,moisture,1,ingredient,facial cleanser
11627,eyebag,0,,facial cleanser
12464,redness,1,category:around eye cream,around eye cream
15051,oiliness,1,category:mask,mask
13110,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
1779,age,0,,around eye cream
6375,redness,0,,facial moisturizer treatment
15708,moisture,0,,facial cleanser
7165,age,1,category:serums essences,serums essences
11849,age,0,,toners astringents
1165,redness,0,,serums essences
3685,eyebag,0,,serums essences
12845,age,0,,mask
7037,moisture,1,category:mask|ingredient,mask
558,age,1,category:serums essences,serums essences
5684,wrinkle,0,,cc cream
9970,oiliness,1,ingredient,serums essences
2386,redness,0,,mask
14481,age,0,,facial cleanser
13525,age,0,,mask
2414,oiliness,1,category:facial cleanser,facial cleanser
11163,moisture,1,ingredient,around eye cream
2848,eyebag,0,,serums essences
10225,oiliness,0,,anti aging
4254,redness,1,category:facial cleanser,facial cleanser
6623,oiliness,0,,around eye cream
14206,acne,1,category:facial cleanser,facial cleanser
13710,oiliness,1,ingredient,serums essences
9338,eyebag,0,,mask
6082,redness,0,,anti aging
5259,wrinkle,1,category:around eye cream,around eye cream
530,age,1,category:facial moisturizer treatment,facial moisturizer treatment
3645,oiliness,0,,around eye cream
8505,age,1,category:serums essences,serums essences
12303,oiliness,0,,around eye cream
11820,redness,1,category:facial cleanser,facial cleanser
14087,redness,0,,mask
6560,acne,0,,around eye cream
5211,moisture,1,category:mask|ingredient,mask
13535,eyebag,0,,facial moisturizer treatment
10737,age,0,,mask
11489,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
6047,age,0,,toners astringents
9426,redness,0,,serums essences
11550,wrinkle,0,,facial cleanser
14663,age,1,category:serums essences,serums essences
7743,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
14749,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
10961,oiliness,0,,serums essences
3465,moisture,0,,facial cleanser
8973,acne,0,,anti aging
10238,eyebag,0,,mask
6533,wrinkle,0,,facial cleanser
7591,acne,0,,bb cream
2739,moisture,1,category:mask|ingredient,mask
13995,age,1,category:serums essences,serums essences
5528,oiliness,1,category:mask,mask
2369,age,1,category:serums essences,serums essences
2034,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
5251,oiliness,1,category:facial cleanser,facial cleanser
4676,redness,0,,serums essences
1678,wrinkle,0,,facial cleanser
1855,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
387,acne,0,,serums essences
16426,eyebag,0,,facial moisturizer treatment
5189,moisture,0,,facial cleanser
5628,redness,0,,serums essences
15937,wrinkle,0,,facial cleanser
6760,redness,0,,cc cream
2843,oiliness,1,category:mask,mask
16335,age,0,,makeup remover
9890,moisture,1,category:serums essences|ingredient,serums essences
225,redness,1,category:facial cleanser,facial cleanser
5519,redness,1,ingredient,bb cream
654,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
2107,eyebag,1,ingredient,serums essences
11969,age,1,category:facial moisturizer treatment,facial moisturizer treatment
3087,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
11778,oiliness,1,category:facial cleanser,facial cleanser
10240,age,0,,mask
5179,acne,1,category:facial cleanser,facial cleanser
7785,wrinkle,1,category:serums essences,serums essences
9566,age,0,,toners astringents
8941,redness,1,category:facial cleanser,facial cleanser
11202,moisture,0,,facial cleanser
9339,acne,0,,facial moisturizer treatment
15769,eyebag,0,,serums essences
2144,eyebag,0,,facial moisturizer treatment
4723,age,0,,around eye cream
9756,age,0,,mask
1887,eyebag,0,,mask
15193,wrinkle,0,,mask
14386,acne,0,,facial moisturizer treatment
14229,eyebag,0,,mask
6755,redness,1,category:facial cleanser,facial cleanser
7629,eyebag,0,,facial cleanser
6204,eyebag,1,category:around eye cream|ingredient,around eye cream
2203,age,1,category:anti aging,anti aging
1705,redness,1,category:around eye cream,around eye cream
11116,moisture,1,category:serums essences|ingredient,serums essences
4678,wrinkle,1,category:serums essences|ingredient,serums essences
384,wrinkle,0,,facial cleanser
3602,oiliness,1,category:toners astringents|ingredient,toners astringents
4027,acne,0,,facial moisturizer treatment
12898,redness,0,,mask
706,age,0,,facial cleanser
6329,redness,1,category:facial cleanser,facial cleanser
10785,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
16337,wrinkle,0,,facial cleanser
5325,eyebag,0,,serums essences
14935,acne,0,,serums essences
9147,eyebag,0,,makeup remover
8780,wrinkle,0,,mask
9334,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
12554,acne,0,,serums essences
5862,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
3613,eyebag,0,,serums essences
13886,wrinkle,1,category:serums essences,serums essences
11076,redness,1,category:makeup remover,makeup remover
8786,age,1,category:serums essences,serums essences
14036,redness,1,ingredient,facial moisturizer treatment
2999,oiliness,0,,serums essences
7229,acne,0,,around eye cream
7672,wrinkle,1,category:serums essences,serums essences
8481,oiliness,1,category:facial cleanser,facial cleanser
11349,moisture,0,,anti aging
4319,eyebag,1,category:around eye cream,around eye cream
5480,oiliness,1,category:facial cleanser,facial cleanser
395,acne,0,,facial moisturizer treatment
9061,eyebag,0,,facial cleanser
3132,eyebag,0,,facial cleanser
3393,redness,0,,mask
6688,redness,0,,mask
13921,oiliness,0,,serums essences
10210,moisture,1,category:serums essences|ingredient,serums essences
11774,age,1,ingredient,mask
11270,moisture,1,category:mask|ingredient,mask
2261,age,1,category:serums essences|ingredient,serums essences
7882,oiliness,1,category:mask,mask
5294,age,1,category:serums essences,serums essences
6514,age,1,category:facial moisturizer treatment,facial moisturizer treatment
13803,eyebag,0,,toners astringents
16190,moisture,1,ingredient,pore strips
9703,redness,0,,facial moisturizer treatment
10013,eyebag,0,,toners astringents
11030,wrinkle,0,,facial cleanser
8320,acne,0,,facial moisturizer treatment
3692,age,0,,mask
5859,age,1,category:serums essences,serums essences
12569,age,0,,toners astringents
3912,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
2280,oiliness,0,,cc cream
7257,eyebag,1,category:around eye cream,around eye cream
3329,wrinkle,1,category:serums essences,serums essences
12633,wrinkle,1,category:serums essences,serums essences
14594,wrinkle,0,,mask
7955,wrinkle,1,category:serums essences,serums essences
9536,moisture,1,ingredient,toners astringents
7738,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
9417,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
